cohort,packID,row,group.position,position,damID,sireID,2015positionID,2015row,2015position,maternalpositionID,maternalpackID,maternalrow,maternalposition,maternal.seed.mass,maternal.cohort,seed.mass,planting.notes
G3YR2,84,307,17,16.9,432,NA,3490,812,45.2,2100,220,303,39.2,NA,field,NA,
G3YR2,84,307,17,17,432,NA,3490,812,45.2,2100,220,303,39.2,NA,field,NA,
G3YR2,84,307,17,17.1,432,NA,3490,812,45.2,2100,220,303,39.2,NA,field,NA,
G3YR2,84,307,17,17.2,432,NA,3490,812,45.2,2100,220,303,39.2,NA,field,NA,
G3YR2,85,307,19,18.8,359,NA,3304,810,21.1,4212,393,601,34.9,NA,field,9.76,
G3YR2,85,307,19,18.9,359,NA,3304,810,21.1,4212,393,601,34.9,NA,field,NA,
G3YR2,86,307,21,20.8,400,NA,3086,806,34.8,1648,155,300,9,NA,field,5.64,
G3YR2,86,307,21,20.9,400,NA,3086,806,34.8,1648,155,300,9,NA,field,NA,
G3YR2,86,307,21,21,400,NA,3086,806,34.8,1648,155,300,9,NA,field,NA,
G3YR2,86,307,21,21.1,400,NA,3086,806,34.8,1648,155,300,9,NA,field,NA,
G3YR2,86,307,21,21.2,400,NA,3086,806,34.8,1648,155,300,9,NA,field,NA,
G3YR2,87,307,23,22.8,348,NA,2932,804,22.9,4588,443,609,35,NA,field,10.09,
G3YR2,87,307,23,22.9,348,NA,2932,804,22.9,4588,443,609,35,NA,field,NA,
G3YR2,87,307,23,23,348,NA,2932,804,22.9,4588,443,609,35,NA,field,NA,
G3YR2,87,307,23,23.1,348,NA,2932,804,22.9,4588,443,609,35,NA,field,NA,
G3YR2,87,307,23,23.2,348,NA,2932,804,22.9,4588,443,609,35,NA,field,NA,
G3YR2,88,307,25,24.8,411,NA,3128,808,1,4135,377,601,3.2,NA,field,4.77,
G3YR2,88,307,25,24.9,411,NA,3128,808,1,4135,377,601,3.2,NA,field,NA,
G3YR2,88,307,25,25,411,NA,3128,808,1,4135,377,601,3.2,NA,field,NA,
G3YR2,88,307,25,25.1,411,NA,3128,808,1,4135,377,601,3.2,NA,field,NA,
G3YR2,88,307,25,25.2,411,NA,3128,808,1,4135,377,601,3.2,NA,field,NA,
G3YR2,89,307,27,26.8,397,NA,265,222,5.2,5090,493,617,35.2,NA,field,6.11,
G3YR2,89,307,27,26.9,397,NA,265,222,5.2,5090,493,617,35.2,NA,field,NA,
G3YR2,89,307,27,27,397,NA,265,222,5.2,5090,493,617,35.2,NA,field,NA,
G3YR2,89,307,27,27.1,397,NA,265,222,5.2,5090,493,617,35.2,NA,field,NA,
G3YR2,89,307,27,27.2,397,NA,265,222,5.2,5090,493,617,35.2,NA,field,NA,
G3YR2,90,307,29,28.8,414,NA,1064,420,25.1,2528,256,402,11,NA,field,4.37,
G3YR2,90,307,29,28.9,414,NA,1064,420,25.1,2528,256,402,11,NA,field,NA,
G3YR2,90,307,29,29,414,NA,1064,420,25.1,2528,256,402,11,NA,field,NA,
G3YR2,90,307,29,29.1,414,NA,1064,420,25.1,2528,256,402,11,NA,field,NA,
G3YR2,90,307,29,29.2,414,NA,1064,420,25.1,2528,256,402,11,NA,field,NA,
G3YR2,91,307,31,30.8,447,NA,1756,518,2.8,7276,724,823,46.8,12.48,field,3.84,
G3YR2,91,307,31,30.9,447,NA,1756,518,2.8,7276,724,823,46.8,12.48,field,NA,
G3YR2,91,307,31,31,447,NA,1756,518,2.8,7276,724,823,46.8,12.48,field,NA,
G3YR2,91,307,31,31.1,447,NA,1756,518,2.8,7276,724,823,46.8,12.48,field,NA,
G3YR2,91,307,31,31.2,447,NA,1756,518,2.8,7276,724,823,46.8,12.48,field,NA,
G3YR2,92,307,33,32.8,361,NA,2830,802,31.2,5805,536,711,21.2,NA,field,4.52,
G3YR2,92,307,33,32.9,361,NA,2830,802,31.2,5805,536,711,21.2,NA,field,NA,
G3YR2,92,307,33,33,361,NA,2830,802,31.2,5805,536,711,21.2,NA,field,NA,
G3YR2,92,307,33,33.1,361,NA,2830,802,31.2,5805,536,711,21.2,NA,field,NA,
G3YR2,92,307,33,33.2,361,NA,2830,802,31.2,5805,536,711,21.2,NA,field,NA,
G3YR2,93,307,35,34.8,447,NA,1616,508,46.8,5866,549,711,46.8,11.09,field,5.87,
G3YR2,94,307,37,36.8,398,NA,2200,610,29.2,4169,384,601,17.1,NA,field,13.03,
G3YR2,94,307,37,36.9,398,NA,2200,610,29.2,4169,384,601,17.1,NA,field,NA,
G3YR2,94,307,37,37,398,NA,2200,610,29.2,4169,384,601,17.1,NA,field,NA,
G3YR2,94,307,37,37.1,398,NA,2200,610,29.2,4169,384,601,17.1,NA,field,NA,
G3YR2,94,307,37,37.2,398,NA,2200,610,29.2,4169,384,601,17.1,NA,field,NA,
G3YR2,95,307,39,38.8,361,NA,2830,802,31.2,951,66,207,30.8,10.32,field,9.95,
G3YR2,95,307,39,38.9,361,NA,2830,802,31.2,951,66,207,30.8,10.32,field,NA,
G3YR2,95,307,39,39,361,NA,2830,802,31.2,951,66,207,30.8,10.32,field,NA,
G3YR2,95,307,39,39.1,361,NA,2830,802,31.2,951,66,207,30.8,10.32,field,NA,
G3YR2,95,307,39,39.2,361,NA,2830,802,31.2,951,66,207,30.8,10.32,field,NA,
G3YR2,96,307,41,40.8,412,NA,3262,810,4.9,4454,416,607,31.1,NA,field,6.45,
G3YR2,96,307,41,40.9,412,NA,3262,810,4.9,4454,416,607,31.1,NA,field,NA,
G3YR2,96,307,41,41,412,NA,3262,810,4.9,4454,416,607,31.1,NA,field,NA,
G3YR2,96,307,41,41.1,412,NA,3262,810,4.9,4454,416,607,31.1,NA,field,NA,
G3YR2,96,307,41,41.2,412,NA,3262,810,4.9,4454,416,607,31.1,NA,field,NA,
G3YR2,97,307,43,42.8,349,NA,3321,810,28.8,6772,655,815,8.9,NA,field,5.71,
G3YR2,98,307,45,44.8,412,NA,3262,810,4.9,4454,416,607,31.1,NA,field,8.18,
G3YR2,98,307,45,44.9,412,NA,3262,810,4.9,4454,416,607,31.1,NA,field,NA,
G3YR2,98,307,45,45,412,NA,3262,810,4.9,4454,416,607,31.1,NA,field,NA,
G3YR2,98,307,45,45.1,412,NA,3262,810,4.9,4454,416,607,31.1,NA,field,NA,
G3YR2,98,307,45,45.2,412,NA,3262,810,4.9,4454,416,607,31.1,NA,field,NA,
G3YR2,99,307,47,46.8,405,NA,306,222,22.8,3106,322,410,42.8,10.42,field,4.22,
G3YR2,99,307,47,46.9,405,NA,306,222,22.8,3106,322,410,42.8,10.42,field,NA,
G3YR2,99,307,47,47,405,NA,306,222,22.8,3106,322,410,42.8,10.42,field,NA,
G3YR2,99,307,47,47.1,405,NA,306,222,22.8,3106,322,410,42.8,10.42,field,NA,
G3YR2,99,307,47,47.2,405,NA,306,222,22.8,3106,322,410,42.8,10.42,field,NA,
G3YR2,100,307,49,48.8,361,NA,2830,802,31.2,951,66,207,30.8,10.32,field,10.41,
G3YR2,100,307,49,48.9,361,NA,2830,802,31.2,951,66,207,30.8,10.32,field,NA,
G3YR2,100,307,49,49,361,NA,2830,802,31.2,951,66,207,30.8,10.32,field,NA,
G3YR2,100,307,49,49.1,361,NA,2830,802,31.2,951,66,207,30.8,10.32,field,NA,
G3YR2,100,307,49,49.2,361,NA,2830,802,31.2,951,66,207,30.8,10.32,field,NA,
greenhouse,956,314,1,0.8,117,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.11,
greenhouse,956,314,1,0.9,117,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,956,314,1,1,117,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,956,314,1,1.1,117,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,956,314,1,1.2,117,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,957,314,3,2.8,136,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1,"6 seeds in envelope, 1 not planted"
greenhouse,957,314,3,2.9,136,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,957,314,3,3,136,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,957,314,3,3.1,136,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,957,314,3,3.2,136,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,961,314,5,4.8,35,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.36,
greenhouse,961,314,5,4.9,35,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,961,314,5,5,35,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,961,314,5,5.1,35,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,961,314,5,5.2,35,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,962,314,7,6.8,172,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.12,
greenhouse,962,314,7,6.9,172,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,962,314,7,7,172,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,962,314,7,7.1,172,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,962,314,7,7.2,172,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,964,314,9,8.8,56,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.42,
greenhouse,964,314,9,8.9,56,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,964,314,9,9,56,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,964,314,9,9.1,56,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,964,314,9,9.2,56,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,966,314,11,10.8,23,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.16,
greenhouse,966,314,11,10.9,23,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,966,314,11,11,23,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,966,314,11,11.1,23,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,966,314,11,11.2,23,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,967,314,13,12.8,93,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.55,
greenhouse,967,314,13,12.9,93,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,967,314,13,13,93,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,967,314,13,13.1,93,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,967,314,13,13.2,93,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,968,314,15,14.8,2,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.73,
greenhouse,968,314,15,14.9,2,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,968,314,15,15,2,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,968,314,15,15.1,2,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,968,314,15,15.2,2,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,972,314,17,16.8,32,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.77,
greenhouse,972,314,17,16.9,32,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,972,314,17,17,32,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,972,314,17,17.1,32,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,972,314,17,17.2,32,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,975,314,19,18.8,29,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.36,
greenhouse,975,314,19,18.9,29,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,975,314,19,19,29,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,975,314,19,19.1,29,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,975,314,19,19.2,29,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,979,314,21,20.8,24,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.13,
greenhouse,979,314,21,20.9,24,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,979,314,21,21,24,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,979,314,21,21.1,24,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,979,314,21,21.2,24,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,982,314,23,22.8,43,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,
greenhouse,982,314,23,22.9,43,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,982,314,23,23,43,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,982,314,23,23.1,43,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,982,314,23,23.2,43,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,992,314,25,24.8,109,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.81,
greenhouse,992,314,25,24.9,109,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,992,314,25,25,109,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,992,314,25,25.1,109,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,992,314,25,25.2,109,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,994,314,27,26.8,116,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8,
greenhouse,994,314,27,26.9,116,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,994,314,27,27,116,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,994,314,27,27.1,116,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,994,314,27,27.2,116,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,998,314,29,28.8,147,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.61,
greenhouse,998,314,29,28.9,147,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,998,314,29,29,147,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,998,314,29,29.1,147,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,998,314,29,29.2,147,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1002,314,31,30.8,2,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.77,
greenhouse,1002,314,31,30.9,2,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1002,314,31,31,2,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1002,314,31,31.1,2,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1002,314,31,31.2,2,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1006,314,33,32.8,45,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.65,
greenhouse,1006,314,33,32.9,45,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1006,314,33,33,45,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1006,314,33,33.1,45,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1006,314,33,33.2,45,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1013,314,35,34.8,69,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.39,
greenhouse,1013,314,35,34.9,69,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1013,314,35,35,69,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1013,314,35,35.1,69,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1013,314,35,35.2,69,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1018,314,37,36.8,78,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.24,
greenhouse,1018,314,37,36.9,78,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1018,314,37,37,78,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1018,314,37,37.1,78,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1018,314,37,37.2,78,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1022,314,39,38.8,129,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.15,
greenhouse,1022,314,39,38.9,129,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1022,314,39,39,129,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1022,314,39,39.1,129,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1022,314,39,39.2,129,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1026,314,41,40.8,171,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.33,
greenhouse,1026,314,41,40.9,171,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1026,314,41,41,171,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1026,314,41,41.1,171,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1026,314,41,41.2,171,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1028,314,43,42.8,3,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.25,
greenhouse,1028,314,43,42.9,3,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1028,314,43,43,3,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1028,314,43,43.1,3,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1028,314,43,43.2,3,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1031,314,45,44.8,92,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.52,
greenhouse,1031,314,45,44.9,92,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1031,314,45,45,92,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1031,314,45,45.1,92,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1031,314,45,45.2,92,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1034,314,47,46.8,30,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.51,
greenhouse,1034,314,47,46.9,30,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1034,314,47,47,30,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1034,314,47,47.1,30,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1034,314,47,47.2,30,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1035,314,49,48.8,25,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.86,
greenhouse,1035,314,49,48.9,25,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1035,314,49,49,25,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1035,314,49,49.1,25,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1035,314,49,49.2,25,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1036,315,1,0.8,39,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.86,
greenhouse,1036,315,1,0.9,39,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1036,315,1,1,39,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1036,315,1,1.1,39,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1036,315,1,1.2,39,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1040,315,3,2.8,141,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.88,
greenhouse,1040,315,3,2.9,141,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1040,315,3,3,141,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1040,315,3,3.1,141,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1040,315,3,3.2,141,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1045,315,5,4.8,93,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.99,
greenhouse,1045,315,5,4.9,93,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1045,315,5,5,93,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1045,315,5,5.1,93,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1045,315,5,5.2,93,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1046,315,7,6.8,192,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11,
greenhouse,1046,315,7,6.9,192,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1046,315,7,7,192,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1046,315,7,7.1,192,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1046,315,7,7.2,192,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1047,315,9,8.8,46,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.23,
greenhouse,1047,315,9,8.9,46,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1047,315,9,9,46,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1047,315,9,9.1,46,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1047,315,9,9.2,46,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1049,315,11,10.8,49,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.74,
greenhouse,1049,315,11,10.9,49,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1049,315,11,11,49,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1049,315,11,11.1,49,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1049,315,11,11.2,49,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1050,315,13,12.8,47,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.95,
greenhouse,1050,315,13,12.9,47,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1050,315,13,13,47,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1050,315,13,13.1,47,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1050,315,13,13.2,47,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1054,315,15,14.8,85,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.56,
greenhouse,1054,315,15,14.9,85,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1054,315,15,15,85,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1054,315,15,15.1,85,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1054,315,15,15.2,85,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1055,315,17,16.8,95,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.68,
greenhouse,1055,315,17,16.9,95,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1055,315,17,17,95,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1055,315,17,17.1,95,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1055,315,17,17.2,95,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1060,315,19,18.8,190,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.26,
greenhouse,1060,315,19,18.9,190,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1060,315,19,19,190,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1060,315,19,19.1,190,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1060,315,19,19.2,190,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1063,315,21,20.8,182,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.15,
greenhouse,1063,315,21,20.9,182,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1063,315,21,21,182,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1063,315,21,21.1,182,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1063,315,21,21.2,182,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1068,315,23,22.8,144,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.82,
greenhouse,1068,315,23,22.9,144,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1068,315,23,23,144,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1068,315,23,23.1,144,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1068,315,23,23.2,144,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1069,315,25,24.8,4,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.04,
greenhouse,1069,315,25,24.9,4,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1069,315,25,25,4,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1069,315,25,25.1,4,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1069,315,25,25.2,4,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1077,315,27,26.8,128,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.64,
greenhouse,1077,315,27,26.9,128,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1077,315,27,27,128,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1077,315,27,27.1,128,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1077,315,27,27.2,128,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1080,315,29,28.8,33,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.78,
greenhouse,1080,315,29,28.9,33,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1080,315,29,29,33,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1080,315,29,29.1,33,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1080,315,29,29.2,33,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
