cohort,packID,row,group.position,position,maternalpositionID,maternalrow,maternalposition,sireID,damID,seed.mass,seed.mass.mg,
field,697,702,43,42.8,1051,203,20.8,91,141,11.13,7.38,
field,697,702,43,42.9,1051,203,20.8,91,141,11.13,NA,
field,697,702,43,43,1051,203,20.8,91,141,11.13,NA,
field,697,702,43,43.1,1051,203,20.8,91,141,11.13,NA,
field,697,702,43,43.2,1051,203,20.8,91,141,11.13,NA,
field,698,702,45,44.8,3986,417,44.8,23,82,16.37,8.68,
field,698,702,45,44.9,3986,417,44.8,23,82,16.37,NA,
field,698,702,45,45,3986,417,44.8,23,82,16.37,NA,
field,698,702,45,45.1,3986,417,44.8,23,82,16.37,NA,
field,698,702,45,45.2,3986,417,44.8,23,82,16.37,NA,
field,699,702,47,46.8,6266,717,6.8,114,113,10.6,8.66,
field,699,702,47,46.9,6266,717,6.8,114,113,10.6,NA,
field,699,702,47,47,6266,717,6.8,114,113,10.6,NA,
field,699,702,47,47.1,6266,717,6.8,114,113,10.6,NA,
field,699,702,47,47.2,6266,717,6.8,114,113,10.6,NA,
field,700,702,49,48.8,3950,417,29.2,164,47,NA,9.36,
field,700,702,49,48.9,3950,417,29.2,164,47,NA,NA,
field,700,702,49,49,3950,417,29.2,164,47,NA,NA,
field,700,702,49,49.1,3950,417,29.2,164,47,NA,NA,
field,700,702,49,49.2,3950,417,29.2,164,47,NA,NA,
greenhouse,1937,703,1,0.8,NA,NA,NA,105,197,NA,16.58,
greenhouse,1937,703,1,0.9,NA,NA,NA,105,197,NA,NA,
greenhouse,1937,703,1,1,NA,NA,NA,105,197,NA,NA,
greenhouse,1937,703,1,1.1,NA,NA,NA,105,197,NA,NA,
greenhouse,1937,703,1,1.2,NA,NA,NA,105,197,NA,NA,
greenhouse,1938,703,3,2.8,NA,NA,NA,98,22,NA,8.59,
greenhouse,1938,703,3,2.9,NA,NA,NA,98,22,NA,NA,
greenhouse,1938,703,3,3,NA,NA,NA,98,22,NA,NA,
greenhouse,1938,703,3,3.1,NA,NA,NA,98,22,NA,NA,
greenhouse,1938,703,3,3.2,NA,NA,NA,98,22,NA,NA,
greenhouse,1940,703,5,4.8,NA,NA,NA,81,37,NA,9.51,
greenhouse,1940,703,5,4.9,NA,NA,NA,81,37,NA,NA,
greenhouse,1940,703,5,5,NA,NA,NA,81,37,NA,NA,
greenhouse,1940,703,5,5.1,NA,NA,NA,81,37,NA,NA,
greenhouse,1940,703,5,5.2,NA,NA,NA,81,37,NA,NA,
greenhouse,1943,703,7,6.8,NA,NA,NA,39,8,NA,10.75,
greenhouse,1943,703,7,6.9,NA,NA,NA,39,8,NA,NA,
greenhouse,1943,703,7,7,NA,NA,NA,39,8,NA,NA,
greenhouse,1943,703,7,7.1,NA,NA,NA,39,8,NA,NA,
greenhouse,1943,703,7,7.2,NA,NA,NA,39,8,NA,NA,
greenhouse,1947,703,9,8.8,NA,NA,NA,49,151,NA,11.28,
greenhouse,1947,703,9,8.9,NA,NA,NA,49,151,NA,NA,
greenhouse,1947,703,9,9,NA,NA,NA,49,151,NA,NA,
greenhouse,1947,703,9,9.1,NA,NA,NA,49,151,NA,NA,
greenhouse,1947,703,9,9.2,NA,NA,NA,49,151,NA,NA,
greenhouse,1953,703,11,10.8,NA,NA,NA,110,189,NA,11.37,
greenhouse,1953,703,11,10.9,NA,NA,NA,110,189,NA,NA,
greenhouse,1953,703,11,11,NA,NA,NA,110,189,NA,NA,
greenhouse,1953,703,11,11.1,NA,NA,NA,110,189,NA,NA,
greenhouse,1953,703,11,11.2,NA,NA,NA,110,189,NA,NA,
greenhouse,1956,703,13,12.8,NA,NA,NA,114,113,NA,10.66,
greenhouse,1956,703,13,12.9,NA,NA,NA,114,113,NA,NA,
greenhouse,1956,703,13,13,NA,NA,NA,114,113,NA,NA,
greenhouse,1956,703,13,13.1,NA,NA,NA,114,113,NA,NA,
greenhouse,1956,703,13,13.2,NA,NA,NA,114,113,NA,NA,
greenhouse,1957,703,15,14.8,NA,NA,NA,30,44,NA,12.96,
greenhouse,1957,703,15,14.9,NA,NA,NA,30,44,NA,NA,
greenhouse,1957,703,15,15,NA,NA,NA,30,44,NA,NA,
greenhouse,1957,703,15,15.1,NA,NA,NA,30,44,NA,NA,
greenhouse,1957,703,15,15.2,NA,NA,NA,30,44,NA,NA,
greenhouse,1967,703,17,16.8,NA,NA,NA,110,171,NA,9.61,
greenhouse,1967,703,17,16.9,NA,NA,NA,110,171,NA,NA,
greenhouse,1967,703,17,17,NA,NA,NA,110,171,NA,NA,
greenhouse,1967,703,17,17.1,NA,NA,NA,110,171,NA,NA,
greenhouse,1967,703,17,17.2,NA,NA,NA,110,171,NA,NA,
greenhouse,1972,703,19,18.8,NA,NA,NA,117,11,NA,12.42,
greenhouse,1972,703,19,18.9,NA,NA,NA,117,11,NA,NA,
greenhouse,1972,703,19,19,NA,NA,NA,117,11,NA,NA,
greenhouse,1972,703,19,19.1,NA,NA,NA,117,11,NA,NA,
greenhouse,1972,703,19,19.2,NA,NA,NA,117,11,NA,NA,
greenhouse,1973,703,21,20.8,NA,NA,NA,16,6,NA,13.00,
greenhouse,1973,703,21,20.9,NA,NA,NA,16,6,NA,NA,
greenhouse,1973,703,21,21,NA,NA,NA,16,6,NA,NA,
greenhouse,1973,703,21,21.1,NA,NA,NA,16,6,NA,NA,
greenhouse,1973,703,21,21.2,NA,NA,NA,16,6,NA,NA,
greenhouse,1974,703,23,22.8,NA,NA,NA,75,148,NA,11.34,
greenhouse,1974,703,23,22.9,NA,NA,NA,75,148,NA,NA,
greenhouse,1974,703,23,23,NA,NA,NA,75,148,NA,NA,
greenhouse,1974,703,23,23.1,NA,NA,NA,75,148,NA,NA,
greenhouse,1974,703,23,23.2,NA,NA,NA,75,148,NA,NA,
greenhouse,1976,703,25,24.8,NA,NA,NA,114,186,NA,9.63,
greenhouse,1976,703,25,24.9,NA,NA,NA,114,186,NA,NA,
greenhouse,1976,703,25,25,NA,NA,NA,114,186,NA,NA,
greenhouse,1976,703,25,25.1,NA,NA,NA,114,186,NA,NA,
greenhouse,1976,703,25,25.2,NA,NA,NA,114,186,NA,NA,
greenhouse,1978,703,27,26.8,NA,NA,NA,53,43,NA,9.83,
greenhouse,1978,703,27,26.9,NA,NA,NA,53,43,NA,NA,
greenhouse,1978,703,27,27,NA,NA,NA,53,43,NA,NA,
greenhouse,1978,703,27,27.1,NA,NA,NA,53,43,NA,NA,
greenhouse,1978,703,27,27.2,NA,NA,NA,53,43,NA,NA,
greenhouse,1985,703,29,28.8,NA,NA,NA,159,55,NA,9.56,
greenhouse,1985,703,29,28.9,NA,NA,NA,159,55,NA,NA,
greenhouse,1985,703,29,29,NA,NA,NA,159,55,NA,NA,
greenhouse,1985,703,29,29.1,NA,NA,NA,159,55,NA,NA,
greenhouse,1985,703,29,29.2,NA,NA,NA,159,55,NA,NA,
greenhouse,1987,703,31,30.8,NA,NA,NA,110,189,NA,8.21,
greenhouse,1987,703,31,30.9,NA,NA,NA,110,189,NA,NA,
greenhouse,1987,703,31,31,NA,NA,NA,110,189,NA,NA,
greenhouse,1987,703,31,31.1,NA,NA,NA,110,189,NA,NA,
greenhouse,1987,703,31,31.2,NA,NA,NA,110,189,NA,NA,
greenhouse,1992,703,33,32.8,NA,NA,NA,26,80,NA,12.79,
greenhouse,1992,703,33,32.9,NA,NA,NA,26,80,NA,NA,
greenhouse,1992,703,33,33,NA,NA,NA,26,80,NA,NA,
greenhouse,1992,703,33,33.1,NA,NA,NA,26,80,NA,NA,
greenhouse,1992,703,33,33.2,NA,NA,NA,26,80,NA,NA,
greenhouse,1994,703,35,34.8,NA,NA,NA,26,157,NA,11.93,
greenhouse,1994,703,35,34.9,NA,NA,NA,26,157,NA,NA,
greenhouse,1994,703,35,35,NA,NA,NA,26,157,NA,NA,
greenhouse,1994,703,35,35.1,NA,NA,NA,26,157,NA,NA,
greenhouse,1994,703,35,35.2,NA,NA,NA,26,157,NA,NA,
greenhouse,1996,703,37,36.8,NA,NA,NA,142,165,NA,10.15,
greenhouse,1996,703,37,36.9,NA,NA,NA,142,165,NA,NA,
greenhouse,1996,703,37,37,NA,NA,NA,142,165,NA,NA,
greenhouse,1996,703,37,37.1,NA,NA,NA,142,165,NA,NA,
greenhouse,1996,703,37,37.2,NA,NA,NA,142,165,NA,NA,
greenhouse,1997,703,39,38.8,NA,NA,NA,5,116,NA,9.74,
greenhouse,1997,703,39,38.9,NA,NA,NA,5,116,NA,NA,
greenhouse,1997,703,39,39,NA,NA,NA,5,116,NA,NA,
greenhouse,1997,703,39,39.1,NA,NA,NA,5,116,NA,NA,
greenhouse,1997,703,39,39.2,NA,NA,NA,5,116,NA,NA,
greenhouse,1998,703,41,40.8,NA,NA,NA,9,162,NA,8.33,
greenhouse,1998,703,41,40.9,NA,NA,NA,9,162,NA,NA,
greenhouse,1998,703,41,41,NA,NA,NA,9,162,NA,NA,
greenhouse,1998,703,41,41.1,NA,NA,NA,9,162,NA,NA,
greenhouse,1998,703,41,41.2,NA,NA,NA,9,162,NA,NA,
greenhouse,2000,703,43,42.8,NA,NA,NA,104,62,NA,10.23,
greenhouse,2000,703,43,42.9,NA,NA,NA,104,62,NA,NA,
greenhouse,2000,703,43,43,NA,NA,NA,104,62,NA,NA,
greenhouse,2000,703,43,43.1,NA,NA,NA,104,62,NA,NA,
greenhouse,2000,703,43,43.2,NA,NA,NA,104,62,NA,NA,
greenhouse,2001,703,45,44.8,NA,NA,NA,5,97,NA,9.18,
greenhouse,2001,703,45,44.9,NA,NA,NA,5,97,NA,NA,
greenhouse,2001,703,45,45,NA,NA,NA,5,97,NA,NA,
greenhouse,2001,703,45,45.1,NA,NA,NA,5,97,NA,NA,
greenhouse,2001,703,45,45.2,NA,NA,NA,5,97,NA,NA,
greenhouse,2002,703,47,46.8,NA,NA,NA,20,17,NA,7.23,
greenhouse,2002,703,47,46.9,NA,NA,NA,20,17,NA,NA,
greenhouse,2002,703,47,47,NA,NA,NA,20,17,NA,NA,
greenhouse,2002,703,47,47.1,NA,NA,NA,20,17,NA,NA,
greenhouse,2002,703,47,47.2,NA,NA,NA,20,17,NA,NA,
greenhouse,2005,703,49,48.8,NA,NA,NA,75,155,NA,8.67,
greenhouse,2005,703,49,48.9,NA,NA,NA,75,155,NA,NA,
greenhouse,2005,703,49,49,NA,NA,NA,75,155,NA,NA,
greenhouse,2005,703,49,49.1,NA,NA,NA,75,155,NA,NA,
greenhouse,2005,703,49,49.2,NA,NA,NA,75,155,NA,NA,
greenhouse,2006,705,1,0.8,NA,NA,NA,91,58,NA,8.26,
greenhouse,2006,705,1,0.9,NA,NA,NA,91,58,NA,NA,
greenhouse,2006,705,1,1,NA,NA,NA,91,58,NA,NA,
greenhouse,2006,705,1,1.1,NA,NA,NA,91,58,NA,NA,
greenhouse,2006,705,1,1.2,NA,NA,NA,91,58,NA,NA,
greenhouse,2009,705,3,2.8,NA,NA,NA,56,64,NA,10.17,
greenhouse,2009,705,3,2.9,NA,NA,NA,56,64,NA,NA,
greenhouse,2009,705,3,3,NA,NA,NA,56,64,NA,NA,
greenhouse,2009,705,3,3.1,NA,NA,NA,56,64,NA,NA,
greenhouse,2009,705,3,3.2,NA,NA,NA,56,64,NA,NA,
greenhouse,2012,705,5,4.8,NA,NA,NA,81,37,NA,8.55,
greenhouse,2012,705,5,4.9,NA,NA,NA,81,37,NA,NA,
greenhouse,2012,705,5,5,NA,NA,NA,81,37,NA,NA,
greenhouse,2012,705,5,5.1,NA,NA,NA,81,37,NA,NA,
greenhouse,2012,705,5,5.2,NA,NA,NA,81,37,NA,NA,
greenhouse,2023,705,7,6.8,NA,NA,NA,154,45,NA,9.55,
greenhouse,2023,705,7,6.9,NA,NA,NA,154,45,NA,NA,
greenhouse,2023,705,7,7,NA,NA,NA,154,45,NA,NA,
greenhouse,2023,705,7,7.1,NA,NA,NA,154,45,NA,NA,
greenhouse,2023,705,7,7.2,NA,NA,NA,154,45,NA,NA,
greenhouse,2032,705,9,8.8,NA,NA,NA,20,17,NA,9.21,
greenhouse,2032,705,9,8.9,NA,NA,NA,20,17,NA,NA,
greenhouse,2032,705,9,9,NA,NA,NA,20,17,NA,NA,
greenhouse,2032,705,9,9.1,NA,NA,NA,20,17,NA,NA,
greenhouse,2032,705,9,9.2,NA,NA,NA,20,17,NA,NA,
greenhouse,2033,705,11,10.8,NA,NA,NA,111,99,NA,12.76,
greenhouse,2033,705,11,10.9,NA,NA,NA,111,99,NA,NA,
greenhouse,2033,705,11,11,NA,NA,NA,111,99,NA,NA,
greenhouse,2033,705,11,11.1,NA,NA,NA,111,99,NA,NA,
greenhouse,2033,705,11,11.2,NA,NA,NA,111,99,NA,NA,
greenhouse,2035,705,13,12.8,NA,NA,NA,30,94,NA,12.52,
greenhouse,2035,705,13,12.9,NA,NA,NA,30,94,NA,NA,
greenhouse,2035,705,13,13,NA,NA,NA,30,94,NA,NA,
greenhouse,2035,705,13,13.1,NA,NA,NA,30,94,NA,NA,
greenhouse,2035,705,13,13.2,NA,NA,NA,30,94,NA,NA,
greenhouse,2038,705,15,14.8,NA,NA,NA,16,61,NA,6.79,
greenhouse,2038,705,15,14.9,NA,NA,NA,16,61,NA,NA,
greenhouse,2038,705,15,15,NA,NA,NA,16,61,NA,NA,
greenhouse,2038,705,15,15.1,NA,NA,NA,16,61,NA,NA,
greenhouse,2038,705,15,15.2,NA,NA,NA,16,61,NA,NA,
greenhouse,2039,705,17,16.8,NA,NA,NA,68,173,NA,9.38,
greenhouse,2039,705,17,16.9,NA,NA,NA,68,173,NA,NA,
greenhouse,2039,705,17,17,NA,NA,NA,68,173,NA,NA,
greenhouse,2039,705,17,17.1,NA,NA,NA,68,173,NA,NA,
greenhouse,2039,705,17,17.2,NA,NA,NA,68,173,NA,NA,
greenhouse,2043,705,19,18.8,NA,NA,NA,130,88,NA,10.92,
greenhouse,2043,705,19,18.9,NA,NA,NA,130,88,NA,NA,
greenhouse,2043,705,19,19,NA,NA,NA,130,88,NA,NA,
greenhouse,2043,705,19,19.1,NA,NA,NA,130,88,NA,NA,
greenhouse,2043,705,19,19.2,NA,NA,NA,130,88,NA,NA,
greenhouse,2044,705,21,20.8,NA,NA,NA,101,51,NA,12.24,
greenhouse,2044,705,21,20.9,NA,NA,NA,101,51,NA,NA,
greenhouse,2044,705,21,21,NA,NA,NA,101,51,NA,NA,
greenhouse,2044,705,21,21.1,NA,NA,NA,101,51,NA,NA,
greenhouse,2044,705,21,21.2,NA,NA,NA,101,51,NA,NA,
greenhouse,2051,705,23,22.8,NA,NA,NA,49,145,NA,9.02,
greenhouse,2051,705,23,22.9,NA,NA,NA,49,145,NA,NA,
greenhouse,2051,705,23,23,NA,NA,NA,49,145,NA,NA,
greenhouse,2051,705,23,23.1,NA,NA,NA,49,145,NA,NA,
greenhouse,2051,705,23,23.2,NA,NA,NA,49,145,NA,NA,
greenhouse,2055,705,25,24.8,NA,NA,NA,131,67,NA,16.03,
greenhouse,2055,705,25,24.9,NA,NA,NA,131,67,NA,NA,
greenhouse,2055,705,25,25,NA,NA,NA,131,67,NA,NA,
greenhouse,2055,705,25,25.1,NA,NA,NA,131,67,NA,NA,
greenhouse,2055,705,25,25.2,NA,NA,NA,131,67,NA,NA,
greenhouse,2057,705,27,26.8,NA,NA,NA,59,125,NA,7.99,
greenhouse,2057,705,27,26.9,NA,NA,NA,59,125,NA,NA,
greenhouse,2057,705,27,27,NA,NA,NA,59,125,NA,NA,
greenhouse,2057,705,27,27.1,NA,NA,NA,59,125,NA,NA,
greenhouse,2057,705,27,27.2,NA,NA,NA,59,125,NA,NA,
greenhouse,2058,705,29,28.8,NA,NA,NA,136,13,NA,11.19,
greenhouse,2058,705,29,28.9,NA,NA,NA,136,13,NA,NA,
greenhouse,2058,705,29,29,NA,NA,NA,136,13,NA,NA,
greenhouse,2058,705,29,29.1,NA,NA,NA,136,13,NA,NA,
greenhouse,2058,705,29,29.2,NA,NA,NA,136,13,NA,NA,
greenhouse,2059,705,31,30.8,NA,NA,NA,146,124,NA,15.20,
greenhouse,2059,705,31,30.9,NA,NA,NA,146,124,NA,NA,
greenhouse,2059,705,31,31,NA,NA,NA,146,124,NA,NA,
greenhouse,2059,705,31,31.1,NA,NA,NA,146,124,NA,NA,
greenhouse,2059,705,31,31.2,NA,NA,NA,146,124,NA,NA,
greenhouse,2060,705,33,32.8,NA,NA,NA,98,166,NA,11.09,
greenhouse,2060,705,33,32.9,NA,NA,NA,98,166,NA,NA,
greenhouse,2060,705,33,33,NA,NA,NA,98,166,NA,NA,
greenhouse,2060,705,33,33.1,NA,NA,NA,98,166,NA,NA,
greenhouse,2060,705,33,33.2,NA,NA,NA,98,166,NA,NA,
greenhouse,2061,705,35,34.8,NA,NA,NA,184,86,NA,8.42,
greenhouse,2061,705,35,34.9,NA,NA,NA,184,86,NA,NA,
greenhouse,2061,705,35,35,NA,NA,NA,184,86,NA,NA,
greenhouse,2061,705,35,35.1,NA,NA,NA,184,86,NA,NA,
greenhouse,2061,705,35,35.2,NA,NA,NA,184,86,NA,NA,
greenhouse,2062,705,37,36.8,NA,NA,NA,49,102,NA,9.48,
greenhouse,2062,705,37,36.9,NA,NA,NA,49,102,NA,NA,
greenhouse,2062,705,37,37,NA,NA,NA,49,102,NA,NA,
greenhouse,2062,705,37,37.1,NA,NA,NA,49,102,NA,NA,
greenhouse,2062,705,37,37.2,NA,NA,NA,49,102,NA,NA,
greenhouse,2063,705,39,38.8,NA,NA,NA,23,82,NA,7.66,
greenhouse,2063,705,39,38.9,NA,NA,NA,23,82,NA,NA,
greenhouse,2063,705,39,39,NA,NA,NA,23,82,NA,NA,
greenhouse,2063,705,39,39.1,NA,NA,NA,23,82,NA,NA,
greenhouse,2063,705,39,39.2,NA,NA,NA,23,82,NA,NA,
greenhouse,2074,705,41,40.8,NA,NA,NA,81,37,NA,9.90,
greenhouse,2074,705,41,40.9,NA,NA,NA,81,37,NA,NA,
greenhouse,2074,705,41,41,NA,NA,NA,81,37,NA,NA,
greenhouse,2074,705,41,41.1,NA,NA,NA,81,37,NA,NA,
greenhouse,2074,705,41,41.2,NA,NA,NA,81,37,NA,NA,
greenhouse,2081,705,43,42.8,NA,NA,NA,23,82,NA,16.29,
greenhouse,2081,705,43,42.9,NA,NA,NA,23,82,NA,NA,
greenhouse,2081,705,43,43,NA,NA,NA,23,82,NA,NA,
greenhouse,2081,705,43,43.1,NA,NA,NA,23,82,NA,NA,
greenhouse,2081,705,43,43.2,NA,NA,NA,23,82,NA,NA,
greenhouse,2082,705,45,44.8,NA,NA,NA,142,160,NA,9.66,
greenhouse,2082,705,45,44.9,NA,NA,NA,142,160,NA,NA,
greenhouse,2082,705,45,45,NA,NA,NA,142,160,NA,NA,
greenhouse,2082,705,45,45.1,NA,NA,NA,142,160,NA,NA,
greenhouse,2082,705,45,45.2,NA,NA,NA,142,160,NA,NA,
greenhouse,2087,705,47,46.8,NA,NA,NA,184,79,NA,10.13,
greenhouse,2087,705,47,46.9,NA,NA,NA,184,79,NA,NA,
greenhouse,2087,705,47,47,NA,NA,NA,184,79,NA,NA,
greenhouse,2087,705,47,47.1,NA,NA,NA,184,79,NA,NA,
greenhouse,2087,705,47,47.2,NA,NA,NA,184,79,NA,NA,
greenhouse,2095,705,49,48.8,NA,NA,NA,111,126,NA,12.27,
greenhouse,2095,705,49,48.9,NA,NA,NA,111,126,NA,NA,
greenhouse,2095,705,49,49,NA,NA,NA,111,126,NA,NA,
greenhouse,2095,705,49,49.1,NA,NA,NA,111,126,NA,NA,
greenhouse,2095,705,49,49.2,NA,NA,NA,111,126,NA,NA,
field,701,709,1,0.8,1833,221,33,87,134,NA,9.95,
field,701,709,1,0.9,1833,221,33,87,134,NA,NA,
field,701,709,1,1,1833,221,33,87,134,NA,NA,
field,701,709,1,1.1,1833,221,33,87,134,NA,NA,
field,701,709,1,1.2,1833,221,33,87,134,NA,NA,
field,702,709,3,2.8,823,124,29,117,18,NA,5.75,
field,702,709,3,2.9,823,124,29,117,18,NA,NA,
field,702,709,3,3,823,124,29,117,18,NA,NA,
field,702,709,3,3.1,823,124,29,117,18,NA,NA,
field,702,709,3,3.2,823,124,29,117,18,NA,NA,
field,703,709,5,4.8,1662,217,14.9,9,162,NA,4.33,
field,703,709,5,4.9,1662,217,14.9,9,162,NA,NA,
field,703,709,5,5,1662,217,14.9,9,162,NA,NA,
field,703,709,5,5.1,1662,217,14.9,9,162,NA,NA,
field,703,709,5,5.2,1662,217,14.9,9,162,NA,NA,
field,704,709,7,6.8,1623,213,49,76,96,NA,8.37,
field,704,709,7,6.9,1623,213,49,76,96,NA,NA,
field,704,709,7,7,1623,213,49,76,96,NA,NA,
field,704,709,7,7.1,1623,213,49,76,96,NA,NA,
field,704,709,7,7.2,1623,213,49,76,96,NA,NA,
field,705,709,9,8.8,978,201,41,40,119,NA,7.01,
field,705,709,9,8.9,978,201,41,40,119,NA,NA,
field,705,709,9,9,978,201,41,40,119,NA,NA,
field,705,709,9,9.1,978,201,41,40,119,NA,NA,
field,705,709,9,9.2,978,201,41,40,119,NA,NA,
field,706,709,11,10.8,3760,416,3.2,131,67,NA,8.64,
field,706,709,11,10.9,3760,416,3.2,131,67,NA,NA,
field,706,709,11,11,3760,416,3.2,131,67,NA,NA,
field,706,709,11,11.1,3760,416,3.2,131,67,NA,NA,
field,706,709,11,11.2,3760,416,3.2,131,67,NA,NA,
field,707,709,13,12.8,1237,205,44.9,177,187,NA,5.56,
field,707,709,13,12.9,1237,205,44.9,177,187,NA,NA,
field,707,709,13,13,1237,205,44.9,177,187,NA,NA,
field,707,709,13,13.1,1237,205,44.9,177,187,NA,NA,
field,707,709,13,13.2,1237,205,44.9,177,187,NA,NA,
field,708,709,15,14.8,82,108,32.9,105,69,NA,5.59,
field,708,709,15,14.9,82,108,32.9,105,69,NA,NA,
field,708,709,15,15,82,108,32.9,105,69,NA,NA,
field,708,709,15,15.1,82,108,32.9,105,69,NA,NA,
field,708,709,15,15.2,82,108,32.9,105,69,NA,NA,
field,709,709,17,16.8,2228,305,41,75,148,NA,9.62,
field,709,709,17,16.9,2228,305,41,75,148,NA,NA,
field,709,709,17,17,2228,305,41,75,148,NA,NA,
field,709,709,17,17.1,2228,305,41,75,148,NA,NA,
field,709,709,17,17.2,2228,305,41,75,148,NA,NA,
field,710,709,19,18.8,3883,417,3,76,96,NA,13.35,
field,710,709,19,18.9,3883,417,3,76,96,NA,NA,
field,710,709,19,19,3883,417,3,76,96,NA,NA,
field,710,709,19,19.1,3883,417,3,76,96,NA,NA,
field,710,709,19,19.2,3883,417,3,76,96,NA,NA,
field,711,709,21,20.8,3954,417,31.1,39,8,NA,6.50,
field,711,709,21,20.9,3954,417,31.1,39,8,NA,NA,
field,711,709,21,21,3954,417,31.1,39,8,NA,NA,
field,711,709,21,21.1,3954,417,31.1,39,8,NA,NA,
field,711,709,21,21.2,3954,417,31.1,39,8,NA,NA,
field,712,709,23,22.8,3936,417,24.8,53,14,18.99,9.10,
field,712,709,23,22.9,3936,417,24.8,53,14,18.99,NA,
field,712,709,23,23,3936,417,24.8,53,14,18.99,NA,
field,712,709,23,23.1,3936,417,24.8,53,14,18.99,NA,
field,712,709,23,23.2,3936,417,24.8,53,14,18.99,NA,
field,713,709,25,24.8,4551,513,20.8,30,44,10.13,10.59,
field,713,709,25,24.9,4551,513,20.8,30,44,10.13,NA,
field,713,709,25,25,4551,513,20.8,30,44,10.13,NA,
field,713,709,25,25.1,4551,513,20.8,30,44,10.13,NA,
field,713,709,25,25.2,4551,513,20.8,30,44,10.13,NA,
field,714,709,27,26.8,2228,305,41,75,148,NA,11.70,
field,714,709,27,26.9,2228,305,41,75,148,NA,NA,
field,714,709,27,27,2228,305,41,75,148,NA,NA,
field,714,709,27,27.1,2228,305,41,75,148,NA,NA,
field,714,709,27,27.2,2228,305,41,75,148,NA,NA,
field,715,709,29,28.8,2906,325,12.8,146,149,10.44,6.52,
field,715,709,29,28.9,2906,325,12.8,146,149,10.44,NA,
field,715,709,29,29,2906,325,12.8,146,149,10.44,NA,
field,715,709,29,29.1,2906,325,12.8,146,149,10.44,NA,
field,715,709,29,29.2,2906,325,12.8,146,149,10.44,NA,
field,716,709,31,30.8,2886,325,4.8,184,77,9.24,6.63,
field,716,709,31,30.9,2886,325,4.8,184,77,9.24,NA,
field,716,709,31,31,2886,325,4.8,184,77,9.24,NA,
field,716,709,31,31.1,2886,325,4.8,184,77,9.24,NA,
field,716,709,31,31.2,2886,325,4.8,184,77,9.24,NA,
field,717,709,33,32.8,1796,221,18.8,184,79,10.67,4.78,
field,717,709,33,32.9,1796,221,18.8,184,79,10.67,NA,
field,717,709,33,33,1796,221,18.8,184,79,10.67,NA,
field,717,709,33,33.1,1796,221,18.8,184,79,10.67,NA,
field,717,709,33,33.2,1796,221,18.8,184,79,10.67,NA,
field,718,709,35,34.8,6213,716,35,40,119,NA,7.60,
field,718,709,35,34.9,6213,716,35,40,119,NA,NA,
field,718,709,35,35,6213,716,35,40,119,NA,NA,
field,718,709,35,35.1,6213,716,35,40,119,NA,NA,
field,718,709,35,35.2,6213,716,35,40,119,NA,NA,
field,719,709,37,36.8,1841,221,36.8,184,86,9.99,5.92,
field,719,709,37,36.9,1841,221,36.8,184,86,9.99,NA,
field,719,709,37,37,1841,221,36.8,184,86,9.99,NA,
field,719,709,37,37.1,1841,221,36.8,184,86,9.99,NA,
field,719,709,37,37.2,1841,221,36.8,184,86,9.99,NA,
field,720,709,39,38.8,3950,417,29.2,164,47,NA,8.60,
field,720,709,39,38.9,3950,417,29.2,164,47,NA,NA,
field,720,709,39,39,3950,417,29.2,164,47,NA,NA,
field,720,709,39,39.1,3950,417,29.2,164,47,NA,NA,
field,720,709,39,39.2,3950,417,29.2,164,47,NA,NA,
field,721,709,41,40.8,4338,505,35,41,33,NA,8.44,
field,721,709,41,40.9,4338,505,35,41,33,NA,NA,
field,721,709,41,41,4338,505,35,41,33,NA,NA,
field,721,709,41,41.1,4338,505,35,41,33,NA,NA,
field,721,709,41,41.2,4338,505,35,41,33,NA,NA,
field,722,709,43,42.8,3883,417,3,76,96,NA,12.35,
field,722,709,43,42.9,3883,417,3,76,96,NA,NA,
field,722,709,43,43,3883,417,3,76,96,NA,NA,
field,722,709,43,43.1,3883,417,3,76,96,NA,NA,
field,722,709,43,43.2,3883,417,3,76,96,NA,NA,
field,723,709,45,44.8,822,124,28.9,117,18,NA,3.76,
field,723,709,45,44.9,822,124,28.9,117,18,NA,NA,
field,723,709,45,45,822,124,28.9,117,18,NA,NA,
field,723,709,45,45.1,822,124,28.9,117,18,NA,NA,
field,723,709,45,45.2,822,124,28.9,117,18,NA,NA,
field,724,709,47,46.8,1692,217,26.9,164,47,NA,1.75,
field,724,709,47,46.9,1692,217,26.9,164,47,NA,NA,
field,724,709,47,47,1692,217,26.9,164,47,NA,NA,
field,724,709,47,47.1,1692,217,26.9,164,47,NA,NA,
field,724,709,47,47.2,1692,217,26.9,164,47,NA,NA,
field,725,709,49,48.8,4599,513,39.1,117,18,NA,9.35,
field,725,709,49,48.9,4599,513,39.1,117,18,NA,NA,
field,725,709,49,49,4599,513,39.1,117,18,NA,NA,
field,725,709,49,49.1,4599,513,39.1,117,18,NA,NA,
field,725,709,49,49.2,4599,513,39.1,117,18,NA,NA,
greenhouse,2096,715,1,0.8,NA,NA,NA,164,36,NA,12.31,
greenhouse,2096,715,1,0.9,NA,NA,NA,164,36,NA,NA,
greenhouse,2096,715,1,1,NA,NA,NA,164,36,NA,NA,
greenhouse,2096,715,1,1.1,NA,NA,NA,164,36,NA,NA,
greenhouse,2096,715,1,1.2,NA,NA,NA,164,36,NA,NA,
